ticker,company_name,sector,industry,current_price,market_cap,forward_pe,trailing_pe,peg_ratio,price_to_sales,price_to_book,ev_to_revenue,ev_to_ebitda,total_revenue,net_income,profit_margin,operating_margin,gross_margin,revenue_growth,dividend_yield,beta,eps
PCG,PG&E Corporation,Utilities,Multi-Utilities,16.27,35760005120,9.994349,13.672269,,1.4441485,1.176343,3.916,10.131,24761999360.0,2598000128.0,0.10492,0.21312,0.38042,0.052,1.23,0.371,1.19
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,130.57,52766507008,11.230312,35.194073,,0.39988863,1.9544945,0.558,13.983,131953000448.0,1496999936.0,0.011410001,0.04395,0.107939996,-0.029,3.68,0.917,3.71
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,88.14,10549512192,18.8032,18.173197,,1.987781,1.4717473,4.674,12.226,5307180032.0,594300992.0,0.11198,0.32109,0.41159,0.029,4.13,0.532,4.85
PNC,PNC Financial Services,Financials,Diversified Banks,211.46,83090456576,11.908624,13.660208,,3.8116636,1.558612,6.438,,21799000064.0,6159000064.0,0.29937,0.39788,0.0,0.108,3.22,1.013,15.48
PPG,PPG Industries,Materials,Specialty Chemicals,104.35,23551795200,12.863357,18.667263,,1.5010704,3.0021002,1.885,11.215,15690000384.0,1271000064.0,0.06348,0.1416,0.41562,0.012,2.72,1.158,5.59
POOL,Pool Corporation,Consumer Discretionary,Distributors,229.71,8572319744,19.828756,20.920767,,1.6190482,6.211904,1.854,15.41,5294666240.0,410089984.0,0.07784,0.122650005,0.29595,0.013,2.18,1.229,10.98
PPL,PPL Corporation,Utilities,Electric Utilities,35.11,25972244480,17.994055,23.884354,,2.892554,1.801529,4.89,12.839,8979000320.0,1090000000.0,0.12162,0.26619,0.42299,0.084,3.1,0.703,1.47
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,212.12,124344737792,13.16808,11.642152,,1.4600279,3.5069273,1.522,9.196,85165998080.0,10712999936.0,0.12579,0.15079,0.17906,0.142,6.55,0.365,18.22
PLD,Prologis,Real Estate,Industrial REITs,129.05,119870291968,44.745018,37.405796,,13.171772,2.2796326,17.499,24.681,9100544000.0,3201500928.0,0.35243,0.42720002,0.76095,0.087,3.13,1.407,3.45
PG,Procter & Gamble,Consumer Staples,Personal Care Products,141.79,331857395712,19.290133,20.69927,,3.9072845,6.3110337,4.205,14.447,84933001216.0,16472999936.0,0.19739,0.2758,0.51278996,0.03,2.98,0.382,6.85
PFG,Principal Financial Group,Financials,Life & Health Insurance,89.42,19919953920,9.551602,13.111436,,1.2606927,1.6903272,1.122,8.15,15800800256.0,1573500032.0,0.099580005,0.06856,0.46589002,0.222,3.53,0.894,6.82
PRU,Prudential Financial,Financials,Life & Health Insurance,113.87,40075743232,7.624183,15.59863,,0.69578356,1.2415229,0.973,15.949,57598001152.0,2584000000.0,0.04538,0.09917,0.28004,-0.083,4.74,0.966,7.3
PTC,PTC Inc.,Information Technology,Application Software,170.1,20318150656,19.591494,28.023064,,7.4174786,5.314131,7.85,19.363,2739226112.0,733996992.0,0.26795998,0.50643003,0.83755,0.427,,1.03,6.07
PSA,Public Storage,Real Estate,Self-Storage REITs,258.44,45346660352,25.113863,26.809128,,9.456713,9.138614,12.416,17.618,4795182080.0,1693004032.0,0.39453998,0.46947,0.72700995,0.031,4.64,0.986,9.64
PWR,Quanta Services,Industrials,Construction & Engineering,439.68,65563271168,35.310417,64.94534,,2.411197,7.808898,2.61,28.826,27191171072.0,1018048000.0,0.03744,0.07105,0.15156999,0.175,0.1,1.142,6.77
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,80.99,40426479616,18.16302,19.46875,,3.449947,2.3760488,5.428,14.344,11717999616.0,2082000000.0,0.17768,0.2703,0.35561,0.221,3.11,0.604,4.16
PHM,PulteGroup,Consumer Discretionary,Homebuilding,119.07,23492220928,10.890902,9.194594,,1.3330433,1.8118598,1.358,6.827,17622999040.0,2630353920.0,0.14926,0.17336,0.27152002,-0.016,0.87,1.314,12.95
QCOM,Qualcomm,Information Technology,Semiconductors,172.98,186645430272,13.914608,34.458168,,4.2147374,8.760698,4.307,13.629,44283998208.0,5541000192.0,0.12512,0.26235,0.55429,0.1,2.06,1.214,5.02
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",362.53,21984057344,21.776098,26.814348,,2.9038725,8.522097,3.066,17.747,7570599936.0,854300032.0,0.112840004,0.14074999,0.69216,0.165,1.01,1.535,13.52
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,163.6,32619218944,12.143139,15.868089,,2.3274505,2.6091256,1.516,,14014999552.0,2127000064.0,0.15234,0.20146,0.93057,0.07,1.32,1.008,10.31
Q,Qnity Electronics,Information Technology,Semiconductor Materials & Equipment,84.98,17800183808,27.804499,32.55939,,3.815688,1.9511411,4.241,14.233,4664999936.0,805000000.0,0.17256,0.21708,0.46324003,0.112,0.16,,2.61
DGX,Quest Diagnostics,Health Care,Health Care Services,173.79,19433795584,16.749842,20.397886,,1.7911333,2.6578677,2.341,11.863,10849999872.0,963000000.0,0.08931,0.14915,0.33446997,0.132,1.84,0.616,8.52
O,Realty Income,Real Estate,Retail REITs,57.31,52719800320,35.725197,53.560745,,9.389446,1.3500271,14.524,16.141,5614793216.0,962116992.0,0.17135,0.44514,0.92573,0.103,5.62,0.809,1.07
RTX,RTX Corporation,Industrials,Aerospace & Defense,187.25,251059552256,27.646946,38.44969,,2.9197044,3.891556,3.346,19.892,85987999744.0,6592000000.0,0.07666,0.12399,0.20127001,0.119,1.45,0.435,4.87
REG,Regency Centers,Real Estate,Retail REITs,67.96,12504478720,28.173334,31.17431,,7.9299464,1.8793728,11.312,17.92,1576867968.0,397808000.0,0.26093,0.39363,0.71467,0.077,4.44,0.94,2.18
RF,Regions Financial Corporation,Financials,Regional Banks,27.56,24592017408,10.639201,12.140969,,3.5409672,1.3782067,,,6944999936.0,2055000064.0,0.31044,0.46976003,0.0,0.156,3.85,1.049,2.27
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,776.31,82279112704,17.515987,18.621014,,5.7748647,2.5778527,5.188,16.999,14247799808.0,4577999872.0,0.32131,0.29563,0.45832002,0.009,0.45,0.368,41.69
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,115.21,103595548672,44.186794,48.004166,,24.642138,12.085387,23.874,,4204000000.0,2193999872.0,0.52188,0.51805,0.92245,1.0,,2.433,2.4
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,398.55,44810244096,29.321144,52.098038,,5.3716426,12.259682,5.752,27.64,8342000128.0,867000000.0,0.104169995,0.19732,0.48141998,0.138,1.39,1.499,7.65
RVTY,Revvity,Health Care,Health Care Equipment,98.15,11392523264,18.5152,50.59278,,4.0494266,1.5173769,4.822,16.455,2813367040.0,232495008.0,0.08441,0.13788,0.5525,0.022,0.29,1.061,1.94
RSG,Republic Services,Industrials,Environmental & Facilities Services,210.2,65627762688,28.771305,31.233284,,3.9769583,5.4891105,4.757,15.212,16501999616.0,2107000064.0,0.12768,0.19919,0.43267,0.033,1.19,0.55,6.73
RMD,ResMed,Health Care,Health Care Equipment,244.81,35734007808,20.352732,25.057318,,6.7968974,5.8367305,6.695,18.157,5257399808.0,1437904000.0,0.2735,0.34618,0.60692,0.091,0.98,0.867,9.77
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,434.54,46772768768,20.102098,29.947622,,6.057864,2.3394816,7.241,18.325,7720999936.0,1570200064.0,0.20337,0.28401,0.6896,0.143,0.84,0.938,14.51
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,182.74,59431849984,25.631998,28.553125,,2.6980937,10.054471,2.734,19.331,22027347968.0,2085963008.0,0.0947,0.11578,0.3259,0.104,0.89,1.038,6.4
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,59.01,28392693760,46.13111,55.14953,,7.7147646,18.668142,7.984,34.874,3680305920.0,515939008.0,0.14019,0.22037001,0.5286,0.12,1.24,0.785,1.07
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",283.26,77248675840,15.955344,19.049093,,4.4301586,7.639777,5.62,15.596,17436999680.0,4065999872.0,0.23318,0.33139,0.50284,0.052,1.24,1.914,14.87
SPGI,S&P Global,Financials,Financial Exchanges & Data,512.66,156515090432,25.852812,37.311497,,10.425999,4.6944304,11.331,22.534,15011999744.0,4216999936.0,0.28091,0.44316003,0.69824,0.088,0.75,1.188,13.74
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,192.48,20511246336,21.826668,24.21132,,7.3536625,-4.1653323,12.614,19.38,2789255936.0,856972032.0,0.30724,0.53851,0.75166,0.097,2.31,0.861,7.95
CRM,Salesforce,Information Technology,Application Software,253.62,241446240256,19.333076,33.906418,,5.988695,3.9804134,5.902,20.164,40317001728.0,7222000128.0,0.17913,0.23862,0.77729,0.086,0.66,1.253,7.48
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,40.2,60055728128,13.6203785,15.642024,,1.7038535,2.3426573,2.001,9.184,35247001600.0,3644999936.0,0.10341,0.15479,0.19307,-0.025,2.84,0.732,2.57
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",275.24,40337297408,13.310803,,,5.184743,4.3130245,5.2,76.193,7779999744.0,-1740000000.0,-0.22365,0.08319,0.27931,0.226,,,-12.03
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",287.54,62646931456,18.97384,36.911427,,6.5543976,-974.7119,6.831,26.22,9557999616.0,1712999936.0,0.17922,0.26892,0.36995,0.213,1.03,1.614,7.79
NOW,ServiceNow,Information Technology,Systems Software,147.45,153110708224,36.134922,89.36363,,12.08737,13.541188,11.843,60.055,12666999808.0,1731000064.0,0.13665,0.16789,0.78053004,0.218,,0.972,1.65
SPG,Simon Property Group,Real Estate,Retail REITs,183.97,69394776064,26.730112,26.817783,,11.274034,26.01018,13.89,18.79,6155274752.0,2243237120.0,0.36498,0.50757,0.81992996,0.082,4.78,1.394,6.86
SHW,Sherwin-Williams,Materials,Specialty Chemicals,327.84,81741430784,26.140705,32.04692,,3.5118935,18.25898,4.079,21.87,23275599872.0,2571800064.0,0.110489994,0.18197,0.48876,0.032,0.96,1.241,10.23
SRE,Sempra,Utilities,Multi-Utilities,89.71,58552061952,17.6077,27.603077,,4.2704444,1.8790976,7.316,18.096,13710999552.0,2108999936.0,0.15754,0.14503,0.41332,0.135,2.88,0.733,3.25
SWKS,Skyworks Solutions,Information Technology,Semiconductors,64.395,9654757376,12.78767,20.907467,,2.362367,1.6632657,2.301,9.647,4086899968.0,477100000.0,0.116739996,0.10235,0.41158,0.073,4.41,1.309,3.08
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,39.6,20678578176,12.183715,27.123285,,0.6640946,1.1186757,1.089,7.606,31138000896.0,748000000.0,0.02402,0.07672,0.18871,0.043,4.35,1.007,1.46
SOLV,Solventum,Health Care,Health Care Technology,79.02,13705825280,12.420465,9.07233,,1.6312575,2.748713,2.047,13.662,8401999872.0,1524000000.0,0.18139,0.07824,0.54403996,0.007,,,8.71
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,350.95,18306736128,17.108387,18.412909,,3.5787497,3.1363106,3.527,12.944,5115400192.0,1014300032.0,0.19827999,0.25257,0.51812,0.036,2.78,0.776,19.06
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,96.63,10309872640,9.776356,,,1.1751553,1.7012624,2.075,9.975,8773199872.0,-1193799936.0,-0.13608,0.19118999,0.3514,0.026,4.55,0.21,-11.23
SO,Southern Company,Utilities,Electric Utilities,87.18,95994322944,19.043333,21.686567,,3.3201094,2.7425444,5.868,12.283,28913000448.0,4458999808.0,0.15422,0.36558998,0.49023,0.075,3.4,0.444,4.02
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,76.47,11844052992,13.227746,26.368965,,0.7809454,1.3190396,1.228,12.481,15166300160.0,438600000.0,0.02892,0.09042,0.29858,0.001,4.34,1.196,2.9
LUV,Southwest Airlines,Industrials,Passenger Airlines,41.3,21690251264,14.342768,65.55556,,0.7872763,2.746741,0.857,14.005,27551000576.0,379000000.0,0.0137600005,0.00504,0.21535,0.012,1.74,1.167,0.63
SBUX,Starbucks,Consumer Discretionary,Restaurants,83.97,95482290176,27.940453,51.51534,,2.567805,-11.790227,3.191,21.753,37184401408.0,1856400000.0,0.04992,0.10976,0.23045999,0.055,2.95,0.977,1.63
STLD,Steel Dynamics,Materials,Steel,176.06,25916839936,13.125886,23.319204,,1.4696527,2.860671,1.627,14.839,17634670592.0,1126855040.0,0.0639,0.10516,0.13069001,0.112,1.14,1.471,7.55
STT,State Street Corporation,Financials,Asset Management & Custody Banks,129.07,36616556544,11.338889,13.701699,,2.6872563,1.5125096,-3.358,,13626000384.0,2756999936.0,0.21877001,0.32749,0.0,0.094,2.6,1.453,9.42
STE,Steris,Health Care,Health Care Equipment,250.04,24626591744,22.45645,35.82235,,4.318625,3.4995592,4.611,16.928,5702414848.0,689324032.0,0.12073,0.18372999,0.44511002,0.099,1.01,1.014,6.98
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",30.96,18482225152,10.172131,24.377953,,0.87790805,2.8325708,0.923,19.686,21052575744.0,792812032.0,0.03766,0.03632,0.10078,-0.155,,1.516,1.27
SYK,Stryker Corporation,Health Care,Health Care Equipment,348.18,133152260096,23.300947,45.633026,,5.461313,6.1120667,6.027,22.291,24380999680.0,2943000064.0,0.12071,0.22272,0.65046996,0.102,1.01,0.895,7.63
SNPS,Synopsys,Information Technology,Application Software,480.42,91913093120,28.368387,59.5316,,13.029597,3.1543493,14.636,77.736,7054177792.0,1336120064.0,0.18886,0.053839996,0.81404996,0.378,,1.154,8.07
SYF,Synchrony Financial,Financials,Consumer Finance,84.65,31494670336,9.103687,9.281798,,3.2653885,1.9242573,3.1,,9644999680.0,3492000000.0,0.37066,0.53381,0.0,0.207,1.42,1.451,9.12
SYY,Sysco,Consumer Staples,Food Distributors,72.62,34774892544,14.372486,19.46917,,0.4239083,16.81408,0.592,10.881,82033999872.0,1814000000.0,0.02211,0.041750003,0.18428,0.032,2.97,0.62,3.73
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,199.58,224611123200,16.22243,19.22736,,2.6164122,3.6912093,3.975,10.48,85846999040.0,11870000128.0,0.13826999,0.2223,0.63775,0.089,2.04,0.436,10.38
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",129.07,26718201856,20.764425,99.28462,,3.7068458,66.46241,4.144,18.173,7207799808.0,271400000.0,0.03765,0.21213,0.75675005,0.131,1.24,1.665,1.3
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,251.6,46490353664,31.644058,,,7.4744534,13.540714,7.699,62.312,6219899904.0,-3997199872.0,-0.64265,-0.054970004,0.59538,0.311,,0.957,-22.77
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,104.63,22988806144,10.169567,11.410032,,3.1905854,2.1157463,2.893,7.435,7205199872.0,2030599936.0,0.28892002,0.35474,0.51388,0.06,4.86,1.538,9.17
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,186.77,40191385600,19.146118,25.20513,,2.3127608,14.824193,3.31,12.429,17378099200.0,1615299968.0,0.09949,0.2016,0.35994998,0.078,2.14,0.891,7.41
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,518.77,24356765696,21.933582,30.021412,,4.0558105,2.3063004,4.39,18.185,6005400064.0,817699968.0,0.13616,0.18545,0.42733002,0.067,,1.031,17.28
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,207.56,33017303040,40.430565,75.75182,,11.546244,12.010879,11.357,50.829,2859570944.0,443080000.0,0.15495,0.18892,0.58923,0.043,0.23,1.848,2.74
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,233.22,68696850432,19.423023,37.86039,,3.9796576,5.458631,4.28,17.565,17262000128.0,1843000064.0,0.106709994,0.19773,0.35216,0.167,1.22,1.246,6.16
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,100.51,45671657472,13.082862,12.18303,,0.43396798,2.93597,0.591,7.706,105242001408.0,3763000064.0,0.03576,0.04626,0.27813998,-0.016,4.54,1.125,8.25
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,438.07,1456941563904,197.79214,302.11725,,15.234715,18.208912,14.951,132.785,95632998400.0,5079000064.0,0.05314,0.06628,0.17006999,0.116,,1.878,1.45
TXT,Textron,Industrials,Aerospace & Defense,87.05,15512771584,12.713877,19.04814,,1.0896096,2.0463095,1.267,11.461,14236999680.0,828000000.0,0.05809,0.09495,0.17799,0.051,0.09,1.013,4.57
TXN,Texas Instruments,Information Technology,Semiconductors,177.52,161390034944,28.759914,32.335155,,9.347274,9.704789,9.855,21.773,17265999872.0,5016000000.0,0.29208001,0.36736,0.57483,0.142,3.2,0.989,5.49
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,592.51,222610784256,24.027687,34.249134,,5.089875,4.363364,5.828,23.524,43735998464.0,6569999872.0,0.15022,0.19277,0.41389,0.049,0.29,0.902,17.3
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,297.97,20541526016,4.075082,43.121563,,26.594587,15.016378,25.929,31.149,772395008.0,476390016.0,0.61676997,0.73521006,0.94127,0.17,0.72,0.964,6.91
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,154.28,171704188928,29.967697,33.98238,,2.9112766,18.305647,3.05,22.769,58979000320.0,5119000064.0,0.086789995,0.12489,0.30852,0.075,1.1,0.762,4.54
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,50.83,26858756096,21.796648,24.555557,,1.7441592,10.450248,2.104,16.409,15399257088.0,1105085952.0,0.07176,0.09215,0.36458,0.072,1.81,0.719,2.07
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,206.94,16997407744,51.23787,78.68441,,6.6782866,4.273589,9.878,23.876,2545175040.0,228783008.0,0.08989,0.15632,0.93121004,-0.273,1.51,0.254,2.63
TTD,Trade Desk (The),Communication Services,Advertising,37.68,18423367680,18.073069,42.818184,,6.602163,7.0232997,6.147,27.679,2790504960.0,438583008.0,0.15717,0.21802999,0.78812,0.177,,1.069,0.88
TT,Trane Technologies,Industrials,Building Products,398.0,88561115136,26.75454,30.498083,,4.206899,10.611635,4.359,21.812,21051400192.0,2950400000.0,0.13926,0.20219,0.36421,0.055,0.94,1.194,13.05
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,285.19,64205922304,10.7023535,11.223535,,1.326459,2.0120075,1.353,7.82,48404000768.0,5831000064.0,0.121350005,0.19687,0.28395998,0.048,1.54,0.541,25.41
TDG,TransDigm Group,Industrials,Aerospace & Defense,1358.55,76554682368,29.721539,42.375233,,8.668859,-7.90719,11.753,22.731,8830999552.0,1866000000.0,0.23485,0.47764,0.60254,0.115,,0.92,32.06
TYL,Tyler Technologies,Information Technology,Application Software,435.83,18854795264,34.772625,60.61613,,8.20383,5.203754,8.026,40.005,2298291968.0,315292992.0,0.13719,0.16434999,0.46058,0.097,,0.912,7.19
TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,78.33,18640119808,22.673525,53.650684,,5.176517,3.218424,5.497,25.444,3600900096.0,357600000.0,0.099309996,0.18364,0.70277,0.029,,1.601,1.46
TFC,Truist Financial,Financials,Diversified Banks,49.74,64136507392,11.156944,13.335121,,3.5085618,1.0651191,5.279,,18279999488.0,4913999872.0,0.28605,0.39318,0.0,0.025,4.18,0.882,3.73
UBER,Uber,Industrials,Passenger Ground Transportation,82.86,172797788160,19.506523,10.664093,,3.4831243,6.1255264,3.577,33.537,49609998336.0,16640000000.0,0.33542,0.082650006,0.3415,0.204,,1.192,7.77
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,58.04,20491421696,13.388172,43.639095,,0.37639686,1.1328857,0.535,10.29,54441000960.0,474000000.0,0.00871,-0.0049799997,0.066929996,0.022,3.51,0.463,1.33
USB,U.S. Bancorp,Financials,Diversified Banks,53.93,83925295104,11.013653,12.340961,,3.2262828,1.4847342,3.917,,26012999680.0,6809999872.0,0.27632,0.39486,0.0,0.072,3.78,1.109,4.37
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,36.69,13813383168,65.51785,83.38636,,7.9274406,3.7549891,10.937,18.674,1742477056.0,144932992.0,0.08595,0.20661,0.66774005,0.066,4.69,0.708,0.44
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,620.04,27801577472,21.910206,23.811058,,2.3202634,10.479667,2.493,16.054,11982077952.0,1190072064.0,0.09932,0.10828,0.42902002,0.129,,0.866,26.04
UAL,United Airlines Holdings,Industrials,Passenger Airlines,113.01,36585631744,8.779706,11.323648,,0.62679905,2.5568452,0.935,6.755,58368999424.0,3294000128.0,0.05643,0.0888,0.3439,0.026,,1.304,9.98
UNP,Union Pacific Corporation,Industrials,Rail Transportation,231.91,137559949312,18.30527,19.686758,,5.6041694,7.9492016,6.909,13.599,24546000896.0,7052000256.0,0.2873,0.41030997,0.56144,0.025,2.38,0.995,11.78
URI,United Rentals,Industrials,Trading Companies & Distributors,845.06,54372196352,17.886992,21.785511,,3.4012384,5.9873886,4.283,15.192,15985999872.0,2529999872.0,0.15826,0.26484,0.38984,0.059,0.85,1.678,38.79
UPS,United Parcel Service,Industrials,Air Freight & Logistics,101.02,85703909376,14.121225,15.613602,,0.9577675,5.414009,1.208,9.319,89483001856.0,5502000128.0,0.061490003,0.10175,0.21691,-0.037,6.49,1.094,6.47
UNH,UnitedHealth Group,Health Care,Managed Health Care,336.4,304724082688,18.933456,17.548252,,0.70025915,3.1818397,0.837,12.457,435159007232.0,17589000192.0,0.04042,0.03813,0.19701,0.122,2.63,0.432,19.17
UHS,Universal Health Services,Health Care,Health Care Facilities,219.88,13992876032,9.356557,10.460514,,0.8234735,1.9162157,1.11,7.384,16992502784.0,1375251968.0,0.08093,0.11605,0.43578,0.134,0.36,1.274,21.02
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,165.31,51353837568,13.126957,34.367985,,0.44060504,2.1226518,0.508,9.472,116552998912.0,1491000064.0,0.01283,0.05527,0.06164,-0.032,2.73,0.759,4.81
VTR,Ventas,Real Estate,Health Care REITs,77.33,36324442112,136.86726,145.90567,,6.5519733,2.9366195,8.899,23.37,5544046080.0,238014000.0,0.042930003,0.15584,0.41854998,0.218,2.48,0.794,0.53
VLTO,Veralto,Industrials,Environmental & Facilities Services,98.5,24457287680,23.629887,26.986301,,4.4859295,8.590616,4.687,18.956,5452000256.0,913000000.0,0.16746001,0.23219,0.60015,0.068,0.53,1.107,3.65
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,240.53,22467567616,24.89634,28.001163,,13.811746,-10.897517,14.43,20.712,1626700032.0,811000000.0,0.49855998,0.67836,0.8797,0.073,1.28,0.778,8.59
VZ,Verizon,Communication Services,Integrated Telecommunication Services,40.52,170849566720,8.442915,8.639659,,1.2426236,1.6264601,2.47,6.767,137491005440.0,19836999680.0,0.14428,0.23932,0.59415,0.015,6.81,0.32,4.69
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,221.02,30879805440,28.878027,34.00308,,10.193037,81.7684,11.086,22.545,3029499904.0,914700032.0,0.30418,0.45529,0.69622004,0.059,0.81,0.814,6.5
VTRS,Viatris,Health Care,Pharmaceuticals,12.46,14384661504,5.059549,,,1.0184264,0.94911635,1.98,6.925,14124399616.0,-3691300096.0,-0.26134002,0.107609995,0.40068,0.002,3.85,0.833,-3.13
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,452.13,115921911808,22.340944,31.840141,,9.888164,6.629764,9.405,23.401,11723299840.0,3675099904.0,0.31349,0.40268,0.52716,0.11,,0.321,14.2
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,28.15,30087041024,9.859895,10.703422,,7.5803604,1.0872084,12.014,12.998,3969078016.0,2785319936.0,0.70175004,0.97673,0.99073,0.044,6.27,0.714,2.63
VST,Vistra Corp.,Utilities,Electric Utilities,165.23,55984136192,17.563421,59.43525,,3.2565956,20.466988,4.386,14.482,17191000064.0,960000000.0,0.06701,0.21042,0.34809,-0.209,0.55,1.398,2.78
V,Visa Inc.,Financials,Transaction & Payment Processing Services,346.48,668670820352,24.018478,34.001965,,16.71677,17.87638,16.777,23.944,40000000000.0,19853000704.0,0.50145,0.6575,0.97765,0.115,0.77,0.822,10.19
VMC,Vulcan Materials Company,Materials,Construction Materials,292.65,38668107776,29.757607,34.592197,,4.9057508,4.422833,5.51,18.622,7882200064.0,1125200000.0,0.14189,0.23622,0.28226998,0.144,0.67,1.064,8.46
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,69.36,26358269952,14.96466,14.571428,,1.7987068,2.6888933,1.773,9.85,14654011392.0,1905992960.0,0.13007,0.17723,0.43851003,0.108,0.52,0.375,4.76
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,112.76,899018719232,37.859,39.426575,,1.2787209,9.354571,1.37,22.545,703060967424.0,22909999104.0,0.03259,0.0373,0.24906999,0.058,0.83,0.641,2.86
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,28.51,70659145728,-132.14981,150.05263,,1.8661793,1.960663,2.671,13.035,37862998016.0,489000000.0,0.01281,0.087340005,0.44484,-0.06,,1.608,0.19
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1003.81,48014483456,22.903076,28.165264,,2.7050414,13.424945,2.835,16.901,17749999616.0,1730000000.0,0.09746,0.15180999,0.39093,0.061,0.9,1.116,35.64
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,111.85,201098903552,15.202505,16.328466,,2.129721,1.8232944,2.586,12.573,94424997888.0,12403999744.0,0.13136,0.11868,0.37764,-0.005,1.34,1.497,6.85
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,216.28,36974620672,21.23859,31.436047,,3.4283373,3.3456051,3.912,18.148,10785000448.0,1176000000.0,0.10941,0.18468,0.34186,0.084,0.46,0.994,6.88
WM,Waste Management,Industrials,Environmental & Facilities Services,218.4,87986159616,26.127058,34.339622,,3.5501196,9.24327,4.486,15.277,24783998976.0,2564000000.0,0.10345,0.18872999,0.39993998,0.149,1.51,0.586,6.36
WEC,WEC Energy Group,Utilities,Electric Utilities,106.47,34634076160,19.054386,20.164772,,3.6276681,2.5525641,5.891,14.911,9547200512.0,1694400000.0,0.17748,0.22163,0.43422002,0.129,3.58,0.556,5.28
WFC,Wells Fargo,Financials,Diversified Banks,95.2,304967581696,13.726618,15.683689,,3.856834,1.82187,4.094,,79072002048.0,19971999744.0,0.26629,0.33717,0.0,0.075,1.89,1.108,6.07
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,381.96,22744832000,26.709723,35.07438,,7.3237233,9.755076,7.67,22.318,3105637888.0,648812992.0,0.20891,0.27392998,0.58963,0.08,,1.163,10.89
WELL,Welltower,Real Estate,Health Care REITs,186.94,128302170112,76.93004,128.04109,,12.949543,3.299737,14.152,37.371,9907853312.0,960374976.0,0.09693,0.19906001,0.39834,0.306,1.58,0.84,1.46
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,276.4,19885158400,35.47451,41.008904,,6.5890713,6.51257,6.481,24.407,3017900032.0,491700000.0,0.16293,0.21849,0.35578,0.077,0.32,1.166,6.74
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",187.7,64342716416,19.41852,26.436619,,6.3542085,10.902649,,,10126000128.0,2600999936.0,0.25459,0.15403,0.40618,,0.27,1.886,7.1
